id,nume_actiune,timestamp,thread_name
406,Get spectacle seats,Thu May 16 00:43:17 EEST 2019,AWT-EventQueue-0
407,Select spectacle,Thu May 16 00:43:21 EEST 2019,AWT-EventQueue-0
408,Select spectacle,Thu May 16 00:43:23 EEST 2019,AWT-EventQueue-0
409,Get selected spectacle,Thu May 16 00:43:23 EEST 2019,AWT-EventQueue-0
410,Get spectacle seats,Thu May 16 00:43:23 EEST 2019,AWT-EventQueue-0
411,Select spectacle,Thu May 16 00:43:25 EEST 2019,AWT-EventQueue-0
412,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
413,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
414,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
415,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
416,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
417,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
418,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
419,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
420,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
421,Add client for spectacle,Thu May 16 00:45:42 EEST 2019,main
422,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
423,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
424,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
425,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
426,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
427,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
428,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
429,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
430,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
431,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
432,Add client for spectacle,Thu May 16 00:45:43 EEST 2019,main
433,Get spectacles name,Thu May 16 00:45:44 EEST 2019,main
434,Select spectacle,Thu May 16 00:45:48 EEST 2019,AWT-EventQueue-0
435,Select spectacle,Thu May 16 00:45:49 EEST 2019,AWT-EventQueue-0
436,Get selected spectacle,Thu May 16 00:45:49 EEST 2019,AWT-EventQueue-0
437,Get spectacle seats,Thu May 16 00:45:49 EEST 2019,AWT-EventQueue-0
438,Select spectacle,Thu May 16 00:46:01 EEST 2019,AWT-EventQueue-0
439,Get selected spectacle,Thu May 16 00:46:01 EEST 2019,AWT-EventQueue-0
440,Get spectacle seats,Thu May 16 00:46:01 EEST 2019,AWT-EventQueue-0
441,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
442,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
443,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
444,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
445,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
446,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
447,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
448,Add client for spectacle,Thu May 16 00:48:39 EEST 2019,main
449,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
450,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
451,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
452,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
453,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
454,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
455,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
456,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
457,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
458,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
459,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
460,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
461,Add client for spectacle,Thu May 16 00:48:40 EEST 2019,main
462,Get spectacles name,Thu May 16 00:48:41 EEST 2019,main
463,Select spectacle,Thu May 16 00:48:50 EEST 2019,AWT-EventQueue-0
464,Get selected spectacle,Thu May 16 00:48:50 EEST 2019,AWT-EventQueue-0
465,Get spectacle seats,Thu May 16 00:48:50 EEST 2019,AWT-EventQueue-0
466,Select spectacle,Thu May 16 00:48:54 EEST 2019,AWT-EventQueue-0
467,Get selected spectacle,Thu May 16 00:48:54 EEST 2019,AWT-EventQueue-0
468,Get spectacle seats,Thu May 16 00:48:54 EEST 2019,AWT-EventQueue-0
469,Select spectacle,Thu May 16 00:48:56 EEST 2019,AWT-EventQueue-0
470,Get selected spectacle,Thu May 16 00:48:56 EEST 2019,AWT-EventQueue-0
471,Get spectacle seats,Thu May 16 00:48:56 EEST 2019,AWT-EventQueue-0
472,Select spectacle,Thu May 16 00:48:59 EEST 2019,AWT-EventQueue-0
473,Get selected spectacle,Thu May 16 00:48:59 EEST 2019,AWT-EventQueue-0
474,Get spectacle seats,Thu May 16 00:48:59 EEST 2019,AWT-EventQueue-0
475,Select spectacle,Thu May 16 00:49:03 EEST 2019,AWT-EventQueue-0
476,Get selected spectacle,Thu May 16 00:49:03 EEST 2019,AWT-EventQueue-0
477,Get spectacle seats,Thu May 16 00:49:03 EEST 2019,AWT-EventQueue-0
478,Select spectacle,Thu May 16 00:49:05 EEST 2019,AWT-EventQueue-0
479,Get selected spectacle,Thu May 16 00:49:05 EEST 2019,AWT-EventQueue-0
480,Get spectacle seats,Thu May 16 00:49:05 EEST 2019,AWT-EventQueue-0
481,Select spectacle,Thu May 16 00:49:07 EEST 2019,AWT-EventQueue-0
482,Get selected spectacle,Thu May 16 00:49:07 EEST 2019,AWT-EventQueue-0
483,Get spectacle seats,Thu May 16 00:49:07 EEST 2019,AWT-EventQueue-0
484,Select spectacle,Thu May 16 00:49:25 EEST 2019,AWT-EventQueue-0
485,Get selected spectacle,Thu May 16 00:49:25 EEST 2019,AWT-EventQueue-0
486,Get spectacle seats,Thu May 16 00:49:25 EEST 2019,AWT-EventQueue-0
487,Add client for spectacle,Thu May 16 06:57:28 EEST 2019,main
488,Add client for spectacle,Thu May 16 06:57:30 EEST 2019,main
489,Add client for spectacle,Thu May 16 06:57:34 EEST 2019,main
490,Add client for spectacle,Thu May 16 06:57:35 EEST 2019,main
491,Add client for spectacle,Thu May 16 06:57:36 EEST 2019,main
492,Add client for spectacle,Thu May 16 06:57:40 EEST 2019,main
493,Add client for spectacle,Thu May 16 06:57:48 EEST 2019,main
494,Add client for spectacle,Thu May 16 06:57:51 EEST 2019,main
495,Add client for spectacle,Thu May 16 06:57:55 EEST 2019,main
496,Add client for spectacle,Thu May 16 06:57:57 EEST 2019,main
497,Add client for spectacle,Thu May 16 06:57:59 EEST 2019,main
498,Add client for spectacle,Thu May 16 06:58:03 EEST 2019,main
499,Add client for spectacle,Thu May 16 06:58:07 EEST 2019,main
500,Add client for spectacle,Thu May 16 06:58:09 EEST 2019,main
501,Add client for spectacle,Thu May 16 06:58:13 EEST 2019,main
502,Add client for spectacle,Thu May 16 06:58:15 EEST 2019,main
503,Add client for spectacle,Thu May 16 06:58:16 EEST 2019,main
504,Add client for spectacle,Thu May 16 06:58:17 EEST 2019,main
505,Add client for spectacle,Thu May 16 06:58:18 EEST 2019,main
506,Add client for spectacle,Thu May 16 06:58:19 EEST 2019,main
507,Add client for spectacle,Thu May 16 06:58:22 EEST 2019,main
508,Get spectacles name,Thu May 16 06:58:25 EEST 2019,main
509,Add client for spectacle,Thu May 16 07:05:14 EEST 2019,main
510,Add client for spectacle,Thu May 16 07:05:16 EEST 2019,main
511,Add client for spectacle,Thu May 16 07:05:17 EEST 2019,main
512,Add client for spectacle,Thu May 16 07:05:18 EEST 2019,main
513,Add client for spectacle,Thu May 16 07:05:18 EEST 2019,main
514,Add client for spectacle,Thu May 16 07:05:18 EEST 2019,main
515,Add client for spectacle,Thu May 16 07:05:20 EEST 2019,main
516,Add client for spectacle,Thu May 16 07:05:21 EEST 2019,main
517,Add client for spectacle,Thu May 16 07:05:22 EEST 2019,main
518,Add client for spectacle,Thu May 16 07:05:23 EEST 2019,main
519,Add client for spectacle,Thu May 16 07:05:23 EEST 2019,main
520,Add client for spectacle,Thu May 16 07:05:24 EEST 2019,main
521,Add client for spectacle,Thu May 16 07:05:25 EEST 2019,main
522,Add client for spectacle,Thu May 16 07:05:25 EEST 2019,main
523,Add client for spectacle,Thu May 16 07:05:26 EEST 2019,main
524,Add client for spectacle,Thu May 16 07:05:27 EEST 2019,main
525,Add client for spectacle,Thu May 16 07:05:27 EEST 2019,main
526,Add client for spectacle,Thu May 16 07:05:28 EEST 2019,main
527,Add client for spectacle,Thu May 16 07:05:28 EEST 2019,main
528,Add client for spectacle,Thu May 16 07:05:28 EEST 2019,main
529,Add client for spectacle,Thu May 16 07:05:28 EEST 2019,main
530,Get spectacles name,Thu May 16 07:05:29 EEST 2019,main
531,Add client for spectacle,Thu May 16 07:11:18 EEST 2019,main
532,Add client for spectacle,Thu May 16 07:11:19 EEST 2019,main
533,Add client for spectacle,Thu May 16 07:11:20 EEST 2019,main
534,Add client for spectacle,Thu May 16 07:11:21 EEST 2019,main
535,Add client for spectacle,Thu May 16 07:11:21 EEST 2019,main
536,Add client for spectacle,Thu May 16 07:11:22 EEST 2019,main
537,Add client for spectacle,Thu May 16 07:11:22 EEST 2019,main
538,Add client for spectacle,Thu May 16 07:11:23 EEST 2019,main
539,Add client for spectacle,Thu May 16 07:11:24 EEST 2019,main
540,Add client for spectacle,Thu May 16 07:11:24 EEST 2019,main
541,Add client for spectacle,Thu May 16 07:11:24 EEST 2019,main
542,Add client for spectacle,Thu May 16 07:11:25 EEST 2019,main
543,Add client for spectacle,Thu May 16 07:11:26 EEST 2019,main
544,Add client for spectacle,Thu May 16 07:11:26 EEST 2019,main
545,Add client for spectacle,Thu May 16 07:11:27 EEST 2019,main
546,Add client for spectacle,Thu May 16 07:11:28 EEST 2019,main
547,Add client for spectacle,Thu May 16 07:11:28 EEST 2019,main
548,Add client for spectacle,Thu May 16 07:11:29 EEST 2019,main
549,Add client for spectacle,Thu May 16 07:11:29 EEST 2019,main
550,Add client for spectacle,Thu May 16 07:11:29 EEST 2019,main
551,Add client for spectacle,Thu May 16 07:11:30 EEST 2019,main
552,Get spectacles name,Thu May 16 07:11:30 EEST 2019,main
553,Select spectacle,Thu May 16 07:12:04 EEST 2019,AWT-EventQueue-0
554,Get selected spectacle,Thu May 16 07:12:04 EEST 2019,AWT-EventQueue-0
555,Get spectacle seats,Thu May 16 07:12:04 EEST 2019,AWT-EventQueue-0
556,Select spectacle,Thu May 16 07:12:09 EEST 2019,AWT-EventQueue-0
557,Get selected spectacle,Thu May 16 07:12:09 EEST 2019,AWT-EventQueue-0
558,Get spectacle seats,Thu May 16 07:12:09 EEST 2019,AWT-EventQueue-0
559,Select spectacle,Thu May 16 07:12:11 EEST 2019,AWT-EventQueue-0
560,Get selected spectacle,Thu May 16 07:12:11 EEST 2019,AWT-EventQueue-0
561,Get spectacle seats,Thu May 16 07:12:11 EEST 2019,AWT-EventQueue-0
562,Select spectacle,Thu May 16 07:12:14 EEST 2019,AWT-EventQueue-0
563,Get selected spectacle,Thu May 16 07:12:14 EEST 2019,AWT-EventQueue-0
564,Get spectacle seats,Thu May 16 07:12:14 EEST 2019,AWT-EventQueue-0
565,Select spectacle,Thu May 16 07:12:17 EEST 2019,AWT-EventQueue-0
566,Get selected spectacle,Thu May 16 07:12:17 EEST 2019,AWT-EventQueue-0
567,Get spectacle seats,Thu May 16 07:12:17 EEST 2019,AWT-EventQueue-0
568,Select spectacle,Thu May 16 07:12:19 EEST 2019,AWT-EventQueue-0
569,Get selected spectacle,Thu May 16 07:12:19 EEST 2019,AWT-EventQueue-0
570,Get spectacle seats,Thu May 16 07:12:19 EEST 2019,AWT-EventQueue-0
571,Select spectacle,Thu May 16 07:12:20 EEST 2019,AWT-EventQueue-0
572,Get selected spectacle,Thu May 16 07:12:20 EEST 2019,AWT-EventQueue-0
573,Get spectacle seats,Thu May 16 07:12:20 EEST 2019,AWT-EventQueue-0
574,Select spectacle,Thu May 16 07:12:24 EEST 2019,AWT-EventQueue-0
575,Get selected spectacle,Thu May 16 07:12:24 EEST 2019,AWT-EventQueue-0
576,Get spectacle seats,Thu May 16 07:12:24 EEST 2019,AWT-EventQueue-0
577,Select spectacle,Thu May 16 07:12:28 EEST 2019,AWT-EventQueue-0
578,Get selected spectacle,Thu May 16 07:12:28 EEST 2019,AWT-EventQueue-0
579,Get spectacle seats,Thu May 16 07:12:28 EEST 2019,AWT-EventQueue-0
580,Add client for spectacle,Thu May 16 07:24:38 EEST 2019,main
581,Add client for spectacle,Thu May 16 07:24:39 EEST 2019,main
582,Add client for spectacle,Thu May 16 07:24:40 EEST 2019,main
583,Add client for spectacle,Thu May 16 07:24:41 EEST 2019,main
584,Add client for spectacle,Thu May 16 07:24:41 EEST 2019,main
585,Add client for spectacle,Thu May 16 07:24:42 EEST 2019,main
586,Add client for spectacle,Thu May 16 07:24:42 EEST 2019,main
587,Add client for spectacle,Thu May 16 07:24:43 EEST 2019,main
588,Add client for spectacle,Thu May 16 07:24:44 EEST 2019,main
589,Add client for spectacle,Thu May 16 07:24:44 EEST 2019,main
590,Add client for spectacle,Thu May 16 07:24:45 EEST 2019,main
591,Add client for spectacle,Thu May 16 07:24:46 EEST 2019,main
592,Add client for spectacle,Thu May 16 07:24:49 EEST 2019,main
593,Add client for spectacle,Thu May 16 07:24:50 EEST 2019,main
594,Add client for spectacle,Thu May 16 07:24:51 EEST 2019,main
595,Add client for spectacle,Thu May 16 07:24:53 EEST 2019,main
596,Add client for spectacle,Thu May 16 07:24:55 EEST 2019,main
597,Add client for spectacle,Thu May 16 07:24:55 EEST 2019,main
598,Add client for spectacle,Thu May 16 07:24:56 EEST 2019,main
599,Add client for spectacle,Thu May 16 07:24:56 EEST 2019,main
600,Add client for spectacle,Thu May 16 07:24:56 EEST 2019,main
601,Get spectacles name,Thu May 16 07:24:57 EEST 2019,main
602,Select spectacle,Thu May 16 07:25:07 EEST 2019,AWT-EventQueue-0
603,Get selected spectacle,Thu May 16 07:25:07 EEST 2019,AWT-EventQueue-0
604,Get spectacle seats,Thu May 16 07:25:07 EEST 2019,AWT-EventQueue-0
605,Get total to pay for spectacle,Thu May 16 07:25:39 EEST 2019,AWT-EventQueue-0
606,Get total to pay for spectacle,Thu May 16 07:25:51 EEST 2019,AWT-EventQueue-0
607,Add client for spectacle,Thu May 16 07:34:50 EEST 2019,main
608,Add client for spectacle,Thu May 16 07:34:51 EEST 2019,main
609,Add client for spectacle,Thu May 16 07:34:52 EEST 2019,main
610,Add client for spectacle,Thu May 16 07:34:53 EEST 2019,main
611,Add client for spectacle,Thu May 16 07:34:53 EEST 2019,main
612,Add client for spectacle,Thu May 16 07:34:54 EEST 2019,main
613,Add client for spectacle,Thu May 16 07:34:54 EEST 2019,main
614,Add client for spectacle,Thu May 16 07:34:55 EEST 2019,main
615,Add client for spectacle,Thu May 16 07:34:56 EEST 2019,main
616,Add client for spectacle,Thu May 16 07:34:57 EEST 2019,main
617,Add client for spectacle,Thu May 16 07:34:57 EEST 2019,main
618,Add client for spectacle,Thu May 16 07:34:58 EEST 2019,main
619,Add client for spectacle,Thu May 16 07:34:59 EEST 2019,main
620,Add client for spectacle,Thu May 16 07:35:00 EEST 2019,main
621,Add client for spectacle,Thu May 16 07:35:00 EEST 2019,main
622,Add client for spectacle,Thu May 16 07:35:01 EEST 2019,main
623,Add client for spectacle,Thu May 16 07:35:01 EEST 2019,main
624,Add client for spectacle,Thu May 16 07:35:02 EEST 2019,main
625,Add client for spectacle,Thu May 16 07:35:02 EEST 2019,main
626,Add client for spectacle,Thu May 16 07:35:02 EEST 2019,main
627,Add client for spectacle,Thu May 16 07:35:03 EEST 2019,main
628,Get spectacles name,Thu May 16 07:35:03 EEST 2019,main
629,Select spectacle,Thu May 16 07:35:10 EEST 2019,AWT-EventQueue-0
630,Get selected spectacle,Thu May 16 07:35:10 EEST 2019,AWT-EventQueue-0
631,Get spectacle seats,Thu May 16 07:35:10 EEST 2019,AWT-EventQueue-0
632,Get total to pay for spectacle,Thu May 16 07:35:19 EEST 2019,AWT-EventQueue-0
633,Add client for spectacle,Thu May 16 07:37:16 EEST 2019,main
634,Add client for spectacle,Thu May 16 07:37:17 EEST 2019,main
635,Add client for spectacle,Thu May 16 07:37:18 EEST 2019,main
636,Add client for spectacle,Thu May 16 07:37:18 EEST 2019,main
637,Add client for spectacle,Thu May 16 07:37:19 EEST 2019,main
638,Add client for spectacle,Thu May 16 07:37:19 EEST 2019,main
639,Add client for spectacle,Thu May 16 07:37:20 EEST 2019,main
640,Add client for spectacle,Thu May 16 07:37:20 EEST 2019,main
641,Add client for spectacle,Thu May 16 07:37:21 EEST 2019,main
642,Add client for spectacle,Thu May 16 07:37:22 EEST 2019,main
643,Add client for spectacle,Thu May 16 07:37:22 EEST 2019,main
644,Add client for spectacle,Thu May 16 07:37:23 EEST 2019,main
645,Add client for spectacle,Thu May 16 07:37:23 EEST 2019,main
646,Add client for spectacle,Thu May 16 07:37:24 EEST 2019,main
647,Add client for spectacle,Thu May 16 07:37:24 EEST 2019,main
648,Add client for spectacle,Thu May 16 07:37:24 EEST 2019,main
649,Add client for spectacle,Thu May 16 07:37:25 EEST 2019,main
650,Add client for spectacle,Thu May 16 07:37:25 EEST 2019,main
651,Add client for spectacle,Thu May 16 07:37:25 EEST 2019,main
652,Add client for spectacle,Thu May 16 07:37:26 EEST 2019,main
653,Add client for spectacle,Thu May 16 07:37:26 EEST 2019,main
654,Get spectacles name,Thu May 16 07:37:26 EEST 2019,main
655,Select spectacle,Thu May 16 07:37:30 EEST 2019,AWT-EventQueue-0
656,Get selected spectacle,Thu May 16 07:37:30 EEST 2019,AWT-EventQueue-0
657,Get spectacle seats,Thu May 16 07:37:30 EEST 2019,AWT-EventQueue-0
658,Get total to pay for spectacle,Thu May 16 07:37:33 EEST 2019,AWT-EventQueue-0
659,Add client for spectacle,Thu May 16 07:37:59 EEST 2019,main
660,Add client for spectacle,Thu May 16 07:38:00 EEST 2019,main
661,Add client for spectacle,Thu May 16 07:38:01 EEST 2019,main
662,Add client for spectacle,Thu May 16 07:38:02 EEST 2019,main
663,Add client for spectacle,Thu May 16 07:38:03 EEST 2019,main
664,Add client for spectacle,Thu May 16 07:38:03 EEST 2019,main
665,Add client for spectacle,Thu May 16 07:38:04 EEST 2019,main
666,Add client for spectacle,Thu May 16 07:38:04 EEST 2019,main
667,Add client for spectacle,Thu May 16 07:38:05 EEST 2019,main
668,Add client for spectacle,Thu May 16 07:38:06 EEST 2019,main
669,Add client for spectacle,Thu May 16 07:38:06 EEST 2019,main
670,Add client for spectacle,Thu May 16 07:38:07 EEST 2019,main
671,Add client for spectacle,Thu May 16 07:38:08 EEST 2019,main
672,Add client for spectacle,Thu May 16 07:38:08 EEST 2019,main
673,Add client for spectacle,Thu May 16 07:38:09 EEST 2019,main
674,Add client for spectacle,Thu May 16 07:38:09 EEST 2019,main
675,Add client for spectacle,Thu May 16 07:38:10 EEST 2019,main
676,Add client for spectacle,Thu May 16 07:38:10 EEST 2019,main
677,Add client for spectacle,Thu May 16 07:38:10 EEST 2019,main
678,Add client for spectacle,Thu May 16 07:38:10 EEST 2019,main
679,Add client for spectacle,Thu May 16 07:38:11 EEST 2019,main
680,Get spectacles name,Thu May 16 07:38:11 EEST 2019,main
681,Select spectacle,Thu May 16 07:38:15 EEST 2019,AWT-EventQueue-0
682,Get selected spectacle,Thu May 16 07:38:15 EEST 2019,AWT-EventQueue-0
683,Get spectacle seats,Thu May 16 07:38:15 EEST 2019,AWT-EventQueue-0
684,Get total to pay for spectacle,Thu May 16 07:38:19 EEST 2019,AWT-EventQueue-0
685,Add client for spectacle,Thu May 16 07:39:52 EEST 2019,main
686,Add client for spectacle,Thu May 16 07:39:53 EEST 2019,main
687,Add client for spectacle,Thu May 16 07:39:55 EEST 2019,main
688,Add client for spectacle,Thu May 16 07:39:55 EEST 2019,main
689,Add client for spectacle,Thu May 16 07:39:56 EEST 2019,main
690,Add client for spectacle,Thu May 16 07:39:56 EEST 2019,main
691,Add client for spectacle,Thu May 16 07:39:57 EEST 2019,main
692,Add client for spectacle,Thu May 16 07:39:58 EEST 2019,main
693,Add client for spectacle,Thu May 16 07:39:59 EEST 2019,main
694,Add client for spectacle,Thu May 16 07:39:59 EEST 2019,main
695,Add client for spectacle,Thu May 16 07:40:00 EEST 2019,main
696,Add client for spectacle,Thu May 16 07:40:00 EEST 2019,main
697,Add client for spectacle,Thu May 16 07:40:01 EEST 2019,main
698,Add client for spectacle,Thu May 16 07:40:01 EEST 2019,main
699,Add client for spectacle,Thu May 16 07:40:02 EEST 2019,main
700,Add client for spectacle,Thu May 16 07:40:02 EEST 2019,main
701,Add client for spectacle,Thu May 16 07:40:03 EEST 2019,main
702,Add client for spectacle,Thu May 16 07:40:03 EEST 2019,main
703,Add client for spectacle,Thu May 16 07:40:03 EEST 2019,main
704,Add client for spectacle,Thu May 16 07:40:04 EEST 2019,main
705,Add client for spectacle,Thu May 16 07:40:04 EEST 2019,main
706,Get spectacles name,Thu May 16 07:40:05 EEST 2019,main
707,Select spectacle,Thu May 16 07:40:08 EEST 2019,AWT-EventQueue-0
708,Get selected spectacle,Thu May 16 07:40:08 EEST 2019,AWT-EventQueue-0
709,Get spectacle seats,Thu May 16 07:40:08 EEST 2019,AWT-EventQueue-0
710,Get total to pay for spectacle,Thu May 16 07:40:15 EEST 2019,AWT-EventQueue-0
711,Add client for spectacle,Thu May 16 07:41:47 EEST 2019,main
712,Add client for spectacle,Thu May 16 07:41:48 EEST 2019,main
713,Add client for spectacle,Thu May 16 07:41:48 EEST 2019,main
714,Add client for spectacle,Thu May 16 07:41:49 EEST 2019,main
715,Add client for spectacle,Thu May 16 07:41:49 EEST 2019,main
716,Add client for spectacle,Thu May 16 07:41:49 EEST 2019,main
717,Add client for spectacle,Thu May 16 07:41:50 EEST 2019,main
718,Add client for spectacle,Thu May 16 07:41:51 EEST 2019,main
719,Add client for spectacle,Thu May 16 07:41:52 EEST 2019,main
720,Add client for spectacle,Thu May 16 07:41:52 EEST 2019,main
721,Add client for spectacle,Thu May 16 07:41:53 EEST 2019,main
722,Add client for spectacle,Thu May 16 07:41:54 EEST 2019,main
723,Add client for spectacle,Thu May 16 07:41:54 EEST 2019,main
724,Add client for spectacle,Thu May 16 07:41:55 EEST 2019,main
725,Add client for spectacle,Thu May 16 07:41:55 EEST 2019,main
726,Add client for spectacle,Thu May 16 07:41:56 EEST 2019,main
727,Add client for spectacle,Thu May 16 07:41:56 EEST 2019,main
728,Add client for spectacle,Thu May 16 07:41:57 EEST 2019,main
729,Add client for spectacle,Thu May 16 07:41:58 EEST 2019,main
730,Add client for spectacle,Thu May 16 07:41:58 EEST 2019,main
731,Add client for spectacle,Thu May 16 07:41:58 EEST 2019,main
732,Get spectacles name,Thu May 16 07:41:58 EEST 2019,main
733,Select spectacle,Thu May 16 07:42:01 EEST 2019,AWT-EventQueue-0
734,Get selected spectacle,Thu May 16 07:42:01 EEST 2019,AWT-EventQueue-0
735,Get spectacle seats,Thu May 16 07:42:01 EEST 2019,AWT-EventQueue-0
736,Get total to pay for spectacle,Thu May 16 07:42:06 EEST 2019,AWT-EventQueue-0
737,Select spectacle,Thu May 16 07:42:11 EEST 2019,AWT-EventQueue-0
738,Get selected spectacle,Thu May 16 07:42:11 EEST 2019,AWT-EventQueue-0
739,Get spectacle seats,Thu May 16 07:42:11 EEST 2019,AWT-EventQueue-0
740,Get total to pay for spectacle,Thu May 16 07:42:14 EEST 2019,AWT-EventQueue-0
741,Select spectacle,Thu May 16 07:42:20 EEST 2019,AWT-EventQueue-0
742,Get selected spectacle,Thu May 16 07:42:20 EEST 2019,AWT-EventQueue-0
743,Get spectacle seats,Thu May 16 07:42:20 EEST 2019,AWT-EventQueue-0
744,Get total to pay for spectacle,Thu May 16 07:42:26 EEST 2019,AWT-EventQueue-0
745,Add client for spectacle,Thu May 16 07:42:52 EEST 2019,main
746,Add client for spectacle,Thu May 16 07:42:53 EEST 2019,main
747,Add client for spectacle,Thu May 16 07:42:54 EEST 2019,main
748,Add client for spectacle,Thu May 16 07:42:55 EEST 2019,main
749,Add client for spectacle,Thu May 16 07:42:56 EEST 2019,main
750,Add client for spectacle,Thu May 16 07:42:56 EEST 2019,main
751,Add client for spectacle,Thu May 16 07:42:58 EEST 2019,main
752,Add client for spectacle,Thu May 16 07:42:59 EEST 2019,main
753,Add client for spectacle,Thu May 16 07:43:00 EEST 2019,main
754,Add client for spectacle,Thu May 16 07:43:01 EEST 2019,main
755,Add client for spectacle,Thu May 16 07:43:01 EEST 2019,main
756,Add client for spectacle,Thu May 16 07:43:02 EEST 2019,main
757,Add client for spectacle,Thu May 16 07:43:03 EEST 2019,main
758,Add client for spectacle,Thu May 16 07:43:04 EEST 2019,main
759,Add client for spectacle,Thu May 16 07:43:04 EEST 2019,main
760,Add client for spectacle,Thu May 16 07:43:05 EEST 2019,main
761,Add client for spectacle,Thu May 16 07:43:05 EEST 2019,main
762,Add client for spectacle,Thu May 16 07:43:05 EEST 2019,main
763,Add client for spectacle,Thu May 16 07:43:06 EEST 2019,main
764,Add client for spectacle,Thu May 16 07:43:06 EEST 2019,main
765,Add client for spectacle,Thu May 16 07:43:06 EEST 2019,main
766,Get spectacles name,Thu May 16 07:43:07 EEST 2019,main
767,Select spectacle,Thu May 16 07:43:13 EEST 2019,AWT-EventQueue-0
768,Get selected spectacle,Thu May 16 07:43:13 EEST 2019,AWT-EventQueue-0
769,Get spectacle seats,Thu May 16 07:43:13 EEST 2019,AWT-EventQueue-0
770,Get total to pay for spectacle,Thu May 16 07:43:16 EEST 2019,AWT-EventQueue-0
771,Add client for spectacle,Thu May 16 07:44:49 EEST 2019,main
772,Add client for spectacle,Thu May 16 07:44:50 EEST 2019,main
773,Add client for spectacle,Thu May 16 07:44:51 EEST 2019,main
774,Add client for spectacle,Thu May 16 07:44:52 EEST 2019,main
775,Add client for spectacle,Thu May 16 07:44:52 EEST 2019,main
776,Add client for spectacle,Thu May 16 07:44:53 EEST 2019,main
777,Add client for spectacle,Thu May 16 07:44:53 EEST 2019,main
778,Add client for spectacle,Thu May 16 07:44:54 EEST 2019,main
779,Add client for spectacle,Thu May 16 07:44:55 EEST 2019,main
780,Add client for spectacle,Thu May 16 07:44:55 EEST 2019,main
781,Add client for spectacle,Thu May 16 07:44:56 EEST 2019,main
782,Add client for spectacle,Thu May 16 07:44:56 EEST 2019,main
783,Add client for spectacle,Thu May 16 07:44:58 EEST 2019,main
784,Add client for spectacle,Thu May 16 07:44:58 EEST 2019,main
785,Add client for spectacle,Thu May 16 07:44:59 EEST 2019,main
786,Add client for spectacle,Thu May 16 07:44:59 EEST 2019,main
787,Add client for spectacle,Thu May 16 07:45:00 EEST 2019,main
788,Add client for spectacle,Thu May 16 07:45:00 EEST 2019,main
789,Add client for spectacle,Thu May 16 07:45:00 EEST 2019,main
790,Add client for spectacle,Thu May 16 07:45:01 EEST 2019,main
791,Add client for spectacle,Thu May 16 07:45:01 EEST 2019,main
792,Get spectacles name,Thu May 16 07:45:01 EEST 2019,main
793,Select spectacle,Thu May 16 07:45:05 EEST 2019,AWT-EventQueue-0
794,Get selected spectacle,Thu May 16 07:45:05 EEST 2019,AWT-EventQueue-0
795,Get spectacle seats,Thu May 16 07:45:05 EEST 2019,AWT-EventQueue-0
796,Get total to pay for spectacle,Thu May 16 07:45:08 EEST 2019,AWT-EventQueue-0
797,Add client for spectacle,Thu May 16 07:54:14 EEST 2019,main
798,Add client for spectacle,Thu May 16 07:54:14 EEST 2019,main
